day,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp,daily return,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,current_supply,daily excess return,volume,exclude_testing,exclude_training_and_testing,bm,size,illiq,capm beta,capm alpha,ivol,turnover,rvol,S Corwin Schultz,S Abdi Ranaldo,bid-ask,detrended turnover,standard deviation turnover,standard deviation volume,rel to high,max,volume shock 30,volume shock 60,r2_1,r7_2,r13_2,r22_2,r31_2,r30_14,r180_60,var_5
2018-08-18,1534550400,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-18 02:00:00,,0,2,2,2,1,1,0,1e-10,1e-10,0.0,0.0,False,False,inf,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,
2018-08-19,1534636800,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-19 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-1.041019811287807,0.0,0.0,,0.0,,,,,,,,,,
2018-08-20,1534723200,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-20 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,2.082039622575616,0.0,0.0,,0.0,,,,,,,,,,
2018-08-21,1534809600,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-21 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-1.1949120012908114,0.0,0.0,,0.0,,,,,,,,,,
2018-08-22,1534896000,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-22 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-0.4989226022665125,0.0,0.0,,0.0,,,,,,,,,,
2018-08-23,1534982400,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-23 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-12.600602381593966,0.0,0.0,,0.0,,,,,,,,,,
2018-08-24,1535068800,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-24 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,1.4522772823889412,0.0,0.0,,0.0,,,,,,,,,,
2018-08-25,1535155200,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-25 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-1.0188775806358592,0.0,0.0,,0.0,,,,,,,,,,
2018-08-26,1535241600,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-26 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,2.922307205834473,0.0,0.0,,0.0,,,,,,,,,,
2018-08-27,1535328000,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2018-08-27 02:00:00,,0,2,0,0,0,0,0,0.0,1e-10,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,3.315228288285926,0.0,0.0,,0.0,,,,,,,,,,
