day,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp,daily return,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,daily excess return,volume,exclude_testing,exclude_training_and_testing,bm,size,illiq,capm beta,capm alpha,ivol,turnover,rvol,S Corwin Schultz,S Abdi Ranaldo,bid-ask,detrended turnover,standard deviation turnover,standard deviation volume,rel to high,max,volume shock 30,volume shock 60,r2_1,r7_2,r13_2,r22_2,r31_2,r30_14,r180_60,var_5
2017-01-01,1483228800,12.01,11.02,11.37,34075.43,389062.93,11.42,multiply,BTC,2017-01-01 01:00:00,0.004397537379067895,4247059,4466481,3119,7954,1620,2244239,0,37.8070824979321,596957,1.78881444445729,65797.1584792267,157.979853479853,2954,6994051.41782288,-2.4626209321051626e-06,389141.4106,False,False,0.055920438233921635,79872067.19153729,-1.3945343346906182e-05,,,,,,,,,,,0.0,,-2.4626209321051626e-06,,,,,,,,,,
2017-01-02,1483315200,12.07,11.38,11.42,42727.11,508865.16,11.91,multiply,BTC,2017-01-02 01:00:00,0.04290718038528896,4250447,4469973,3492,8206,1702,2245941,0,59.0059419452409,597503,1.86698450261168,68516.9048437976,157.622018348624,3081,6996169.95354218,0.038507180385288955,508879.8801,False,False,0.05364543699634061,83324384.14668737,-6.18754290597336e-06,,,,0.055622063669704964,,0.01596700525752774,0.05603983102393522,0.03600341814073148,0.7056802317294735,0.0,59869.23475,1.0,0.038507180385288955,-0.0,-0.0,,,,,,,,
2017-01-03,1483401600,13.33,11.98,11.91,52022.3,665482.48,12.79,multiply,BTC,2017-01-03 01:00:00,0.07388748950461799,4255849,4475127,5154,10987,2067,2248008,0,45.2317336532511,598048,1.77218831341908,65500.350659447,158.742647058823,5650,6998284.60915943,0.06868748950461799,665365.217,False,False,0.04999691639437846,89508060.1511491,-3.9154612960134545e-06,,,,0.07271494495007713,,0.0,0.10444468070090074,0.05222234035045037,-0.5711163524715732,0.008546440640186084,113100.03092887561,1.0,0.06868748950461799,0.3449559223167379,0.40796977186678113,0.04114189756507136,,,,,,,
2017-01-04,1483488000,18.44,13.65,12.79,197511.63,3200142.82,16.2,multiply,BTC,2017-01-04 01:00:00,0.26661454261141526,4265166,4484081,8954,17862,2901,2250909,0,69.8548127940572,598600,1.4225572618124,51906.3676816892,156.715063520871,9104,7007540.04549103,0.26171454261141525,3199688.406,False,False,0.039499613510577465,113522148.73695469,-4.1315001855068934e-07,,,,0.09494989863498905,,0.003730949239478295,0.07201623037222638,0.037873589805852335,0.2855581762357864,0.016101202021697694,1163978.7239162773,1.0,0.26171454261141525,0.44826368796002786,0.5078327423141457,0.06880375293197805,,,,,,,
2017-01-05,1483574400,14.54,13.59,16.2,77110.34,1087882.78,14.11,multiply,BTC,2017-01-05 01:00:00,-0.12901234567901232,4271881,4490066,5985,12224,2301,2253210,2,63.6489580795915,599139,1.61157962782129,60135.7540856769,160.265799256506,5593,7009631.42049598,-0.1341123456790123,1088026.8974,False,False,0.04539735273443808,98905899.34319828,-1.8821659475103517e-06,,,,0.45647027840068655,,0.003730949239478295,0.08975185490497435,0.046741402072226323,-5.937349096379437,0.16601537401503463,1041905.0423136415,1.0,0.26171454261141525,0.23705019675172598,0.2866764287037998,0.2104938271604938,,,,,,,
2017-01-06,1483660800,13.31,11.47,14.11,97385.12,1149499.99,11.8,multiply,BTC,2017-01-06 01:00:00,-0.16371367824238126,4276298,4494804,4738,9630,2217,2255427,1,108.863677031412,599692,1.75370537069006,63631.517022534,155.838768115942,3409,7011777.11692963,-0.16871367824238126,1149144.416,False,False,0.05432511428531219,82738969.97976963,-1.5747683373253417e-06,,,,0.15517134661525483,,0.019392413194387784,0.08975185490497435,0.054572134049681066,-6.661141633227971,0.14860611798335271,951157.255567937,0.8709876543209877,0.26171454261141525,0.24414592456374937,0.2941689542465989,-0.14812189936215447,,,,,,,
2017-01-07,1483747200,12.55,11.69,11.8,47954.86,588233.78,12.27,multiply,BTC,2017-01-07 01:00:00,0.039830508474576254,4281407,4500446,5642,10427,1994,2257421,0,35.0313374188265,600247,2.00398925546574,72628.8772253219,155.658844765343,3188,7013930.57356738,0.034830508474576256,588406.1322,False,False,0.052293719082376525,86060928.13767175,-5.477716732316632e-06,,,,0.16383743807368906,,0.019392413194387784,0.010358094364869634,0.01487525377962871,-3.137602630455776,0.1356632787283199,903553.0940396638,0.7283950617283952,0.26171454261141525,0.19735473093592615,0.24770891127040282,-0.19576271186440675,,,,,,,
2017-01-08,1483833600,12.91,12.21,12.27,36827.22,463802.85,12.59,multiply,BTC,2017-01-08 01:00:00,0.026079869600652117,4285232,4504258,3812,8552,1785,2259206,0,33.1684353922241,600788,2.04855479971617,76304.8972316535,159.97962962963,3425,7016029.70877643,0.021079869600652116,463654.6998,False,False,0.05099247705126936,88331814.03349526,-7.864886398184161e-06,,,,0.08386596930511228,,0.011738750758953557,0.014909618207702013,0.013324184483327785,-1.3227556095464923,0.12888229782005378,869747.3261594218,0.7574074074074074,0.26171454261141525,0.18607419787049292,0.23661690051212772,0.03830480847595752,0.03220338983050852,,,,,,
2017-01-09,1483920000,12.74,12.31,12.59,24332.55,303668.97,12.48,multiply,BTC,2017-01-09 01:00:00,-0.008737092930897528,4288331,4508095,3837,8881,1916,2261122,0,34.6713720457516,601341,2.09084650746221,76126.2863804155,156.376811594203,3451,7018175.40521008,-0.013737092930897529,303670.224,False,False,0.051470010371823,87586829.0570218,-1.560962315898966e-05,,,,0.06606484919937979,,0.018080944602198928,0.004551523842832379,0.011316234222515653,0.0,0.12406790199481428,849235.9587374186,0.7771604938271606,0.26171454261141525,0.16107590582680048,0.21175953468920458,0.025416997617156545,0.02933985330073341,,,,,,
2017-01-10,1484006400,12.66,12.1,12.48,24380.29,303171.04,12.44,multiply,BTC,2017-01-10 01:00:00,-0.0032051282051283048,4291884,4512072,3977,8384,1635,2262757,0,29.426350305474,601882,2.09039610172066,77155.8791345948,158.525925925926,2570,7020274.54041913,-0.008305128205128305,303290.8076,False,False,0.0516656079934334,87332215.28281397,-1.8935632217985663e-05,,,,0.043256174990254734,,0.006342193843245371,0.0,0.0031710969216226857,0.6420818088150919,0.12114755536566958,827196.9502423843,0.7703703703703705,0.26171454261141525,0.16718182109911348,0.21795405166126725,-0.008814102564102422,-0.015885623510722757,,,,,,
