day,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp,daily return,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,current_supply,daily excess return,volume,exclude_testing,exclude_training_and_testing,bm,size,illiq,capm beta,capm alpha,ivol,turnover,rvol,S Corwin Schultz,S Abdi Ranaldo,bid-ask,detrended turnover,standard deviation turnover,standard deviation volume,rel to high,max,volume shock 30,volume shock 60,r2_1,r7_2,r13_2,r22_2,r31_2,r30_14,r180_60,var_5
2017-09-29,1506643200,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-09-29 02:00:00,,0,2,2,2,1,1,0,10.0,10.0,0.0,0.0,False,False,inf,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,
2017-09-30,1506729600,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-09-30 02:00:00,,0,5,3,4,3,4,0,43472.8407181087,130428.522154326,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-2.050674458626114,0.0,0.0,,0.0,,,,,,,,,,
2017-10-01,1506816000,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-10-01 02:00:00,,0,62,57,59,60,64,0,42230.2525,2664243.67215433,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,
2017-10-02,1506902400,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-10-02 02:00:00,,0,99,37,45,46,110,0,42750.1093177826,4630748.70077233,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,1.3435850258552815,0.0,0.0,,0.0,,,,,,,,,,
2017-10-03,1506988800,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-10-03 02:00:00,,0,123,24,36,35,145,0,47568.6398878571,6295651.09684733,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,
2017-10-04,1507075200,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-10-04 02:00:00,,0,138,15,28,28,173,0,39621.1288189,7405042.70377653,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,-1.6537151113496247,0.0,0.0,,0.0,,,,,,,,,,
2017-10-05,1507161600,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-10-05 02:00:00,,0,147,9,15,15,188,0,87004.6642396,8710112.66737053,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,0.6655143997015109,0.0,0.0,,0.0,,,,,,,,,,
2017-10-06,1507248000,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-10-06 02:00:00,,0,170,23,28,27,215,0,11833.7832211482,9029624.81434152,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,0.2939637295861157,0.0,0.0,,0.0,,,,,,,,,,
2017-10-07,1507334400,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-10-07 02:00:00,,0,175,5,7,6,221,0,15565.0386286667,9123015.04611353,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,0.1462315681766917,0.0,0.0,,0.0,,,,,,,,,,
2017-10-08,1507420800,0.0,0.0,0.0,0.0,0.0,0.0,multiply,BTC,2017-10-08 02:00:00,,0,186,11,14,13,234,0,14782.8044059231,9315191.50339053,0.0,0.0,False,False,inf,0.0,,,,,0.0,,,,,3.593697355683317,0.0,0.0,,0.0,,,,,,,,,,
